Unnamed: 0	word	context	positions	gold_sense_id	predict_sense_id	num_senses
396	donkey	His voice (Gustavus Cobb's voice) was decidedly and peremptorily in favor of a donkey mail!	79-85	0		2
397	donkey	That wretched donkey carries on his back the price of every man	14-20	0		2
398	donkey	O'Leary I'll just tell you how it is, my jewel; as you seem to be a pretty clever fellow, and think that you can do something to serve the lady, I'll just take upon myself to let you see her just; but mark me, master Gubbins; if any donkey driver, or what not, dares cock an eye of affection upon this lady, I'll be bound to say I'll give him a nate drubbing.	233-239	0		2
399	donkey	in a boat to the opposite side of the city, beyond the barracks; where we found the horses and donkeys waiting for us.	95-102	0		2
400	donkey	he called me ten times a donkey, and piled a lot of jackasses on top of THAT!	25-31	0		2
401	donkey	Upon my word, you are nearly as great a donkey as the poor unfortunate imagined himself.	40-46	0		2
402	donkey	The animal no sooner perceived us than she stopped short, turned round, and attempted to escape by the way she had come; her rider, however, detained her, whereupon the donkey kicked violently, and would probably have flung the former, had she not sprung nimbly to the ground.	169-175	0		2
403	donkey	Here the little pilot suddenly stuck his heels into the sides of his donkey, and dashed onward at a killing pace; while mule and horse followed hard upon his track, to the great admiration of ragamuffins, who had assembled to witness the entrde of the distinguished party.	69-75	0		2
404	donkey	It was dark when we arrived, and I jumped on shore searching for a donkey, but none was to be had.	67-73	0		2
405	donkey	or two outports in France, and an occasional visit to Portsmouth, Plymouth, and Deal, he had in reality seen no more of mankind, however, than if he had been riding a donkey in one of his native mines.	167-173	0		2
406	donkey	The wood is of a dark brown hue, but retains its form in perfection, the pieces being from one to fifteen feet in length, and from half a foot to three feet in thickness, strewed so closely together, as far as the eye can reach, that an Egyptian donkey can scarcely thread its way through amongst them, and so natural that, were it in Scotland or Ireland, it might pass without remark for some enormous drained bog, on which the exhumed trees lay rotting in the sun.	246-252	0		2
407	donkey	I have nothing to do with such milk-sop organizations, or the donkeys that draggle at their heels.	62-69	0		2
408	donkey	The hilly path was ascended by means of donkeys, which we procured at its base.	40-47	0		2
409	donkey	' Call it Stupid Donkey, ' mumbled a voice behind him; and Geoffrey advanced, his mouth as usual full of something besides words. '	17-23	0		2
410	donkey	"His supremacy was at an end, and there was danger that some other bold fellow might take it into his head to thrash the donkey after the lion's skin had been stripped from his shoulders. """	120-126	0		2
411	donkey	Like the crest of a helmet taught proudly to nod And wave like a meteor's train abroad, Was the long, long tail, that glorified The glorious donkey's hinder side!	141-147	0		2
412	donkey	I waited a little longer, and then, becoming impatient, mounted a donkey to ride to the sheikhs.	66-72	0		2
413	donkey	Had they enter'd the room while the donkey withdrew, They'd have seen their own folly	36-42	0		2
414	donkey	He laid himself to it, his heels paddling in the sides of his donkey with redoubled industry.	62-68	0		2
415	donkey	The old doctrine was, that the soul of a philosopher might possess the body of a donkey; but it is an altogether new-fangled thing for the spirit of a Bakewell bull or a Merino to take up its residence in the body of a doctor of divinity, or that of a lecturer on Hygiene.	81-87	0		2
416	donkey	That silly donkey, Jacques, we met on the road at old Alice's hostel, said he had guided a monk to Ducosse's, and, when I would know more, he swore at me by his beard that he would not tell.	11-17	0		2
417	donkey	Donkeys, bearing panniers stuffed out with kitchen vegetables, and requiring an ample roadway, roughly shouldered aside the throng.	0-7	0		2
418	donkey	One had gone to look for his donkey, which had a habit of straying into the vaulted stables of the castle; but while scaling the difficult pathway the poor fellow's progress had been arrested, and his senses bewildered, by the sight of a gigantic form seated upon the abutment, and waving him back by a forbidding gesture.	29-35	0		2
419	donkey	"But a neighbour tied some fresh turnips to a stick, and fastened them so that they swung directly before the donkey's nose, and off he set on a brisk trot, in hopes of overtaking them. """	109-115	0		2
420	donkey	"He was convinced that the whole country would rise to a man, in favor of a donkey mail, in preference to the present post office system! """	75-81	0		2
421	donkey	", "" said the woman, pointing with her hand in a particular direction; "" he is prisoner yonder for choring a mailla (stealing a donkey); we are come to see what we can do in his behalf; and where can we lodge better than in this forest, where there is nothing to pay?"	127-133	0		2
422	donkey	A diddler stations himself upon this bridge, respectfully informs all passers by of the new county law, which establishes a toll of one cent for foot passengers, two for horses and donkeys, and so forth, and so forth.	181-188	0		2
423	donkey	She was, of course, the child of poor parents, of whom the donkey was the chief support.	59-65	0		2
